customer_id,service_id,category,interaction_score,timestamp,price
1671,120,Data Pack,2,2024-07-14 11:00:00,69.92
245,145,Insurance,3,2024-07-14 12:00:00,63.73
2102,156,OTT Bundle,4,2024-07-14 13:00:00,24.71
1117,104,Data Pack,2,2024-07-14 14:00:00,59.2
1850,151,Data Pack,5,2024-07-14 15:00:00,60.62
1400,130,Insurance,5,2024-07-14 16:00:00,86.36
2224,132,Voice Plan,4,2024-07-14 17:00:00,55.29
190,146,Voice Plan,5,2024-07-14 18:00:00,64.75
1782,102,OTT Bundle,2,2024-07-14 19:00:00,51.09
2855,152,Data Pack,5,2024-07-14 20:00:00,117.52
2012,155,Roaming,1,2024-07-14 21:00:00,103.42
1216,117,Voice Plan,5,2024-07-14 22:00:00,9.97
616,127,Data Pack,1,2024-07-14 23:00:00,103.62
68,114,OTT Bundle,5,2024-07-15 00:00:00,46.91
2372,149,Roaming,2,2024-07-15 01:00:00,43.27
1179,132,Voice Plan,5,2024-07-15 02:00:00,15.97
454,127,Voice Plan,5,2024-07-15 03:00:00,109.22
2274,145,Data Pack,5,2024-07-15 04:00:00,105.89
1532,171,Data Pack,2,2024-07-15 05:00:00,112.5
2152,100,Roaming,4,2024-07-15 06:00:00,93.67
466,170,Insurance,4,2024-07-15 07:00:00,17.17
2476,154,OTT Bundle,1,2024-07-15 08:00:00,8.07
1776,157,Data Pack,5,2024-07-15 09:00:00,109.68
2490,177,Data Pack,2,2024-07-15 10:00:00,68.17
2772,120,Voice Plan,3,2024-07-15 11:00:00,32.33
1150,155,Roaming,1,2024-07-15 12:00:00,15.0
1060,169,Insurance,3,2024-07-15 13:00:00,21.74
1266,116,Insurance,2,2024-07-15 14:00:00,23.1
133,177,OTT Bundle,5,2024-07-15 15:00:00,78.59
892,106,OTT Bundle,4,2024-07-15 16:00:00,34.53
1251,178,Data Pack,5,2024-07-15 17:00:00,40.17
1427,171,Roaming,2,2024-07-15 18:00:00,73.85
396,159,Voice Plan,2,2024-07-15 19:00:00,95.88
2138,147,OTT Bundle,1,2024-07-15 20:00:00,51.09
2303,109,Insurance,1,2024-07-15 21:00:00,9.44
83,140,Data Pack,2,2024-07-15 22:00:00,80.04
1524,118,Data Pack,2,2024-07-15 23:00:00,83.73
2699,161,Voice Plan,2,2024-07-16 00:00:00,43.69
2580,165,Roaming,1,2024-07-16 01:00:00,5.14
841,107,Insurance,1,2024-07-16 02:00:00,70.74
1108,129,Data Pack,2,2024-07-16 03:00:00,94.12
2075,135,Data Pack,3,2024-07-16 04:00:00,30.22
379,149,OTT Bundle,5,2024-07-16 05:00:00,63.96
1925,101,Insurance,3,2024-07-16 06:00:00,85.22
2441,104,Voice Plan,1,2024-07-16 07:00:00,72.74
217,145,Data Pack,1,2024-07-16 08:00:00,93.7
381,176,Insurance,3,2024-07-16 09:00:00,51.93
637,139,Roaming,3,2024-07-16 10:00:00,105.06
800,156,Insurance,4,2024-07-16 11:00:00,41.62
2556,110,Roaming,3,2024-07-16 12:00:00,22.73
283,171,Roaming,3,2024-07-16 13:00:00,95.2
214,137,Voice Plan,4,2024-07-16 14:00:00,6.17
1180,116,Data Pack,5,2024-07-16 15:00:00,114.36
2047,174,Roaming,3,2024-07-16 16:00:00,13.47
2578,125,Voice Plan,3,2024-07-16 17:00:00,95.59
855,138,Insurance,1,2024-07-16 18:00:00,18.92
617,166,Data Pack,5,2024-07-16 19:00:00,37.27
2089,124,Data Pack,3,2024-07-16 20:00:00,74.11
519,129,Voice Plan,3,2024-07-16 21:00:00,21.12
1029,145,Voice Plan,3,2024-07-16 22:00:00,16.19
1045,140,OTT Bundle,2,2024-07-16 23:00:00,112.13
646,149,Insurance,2,2024-07-17 00:00:00,87.83
941,143,OTT Bundle,5,2024-07-17 01:00:00,18.79
242,109,OTT Bundle,1,2024-07-17 02:00:00,64.7
931,172,Data Pack,5,2024-07-17 03:00:00,101.01
2154,101,OTT Bundle,4,2024-07-17 04:00:00,15.01
343,120,Insurance,3,2024-07-17 05:00:00,98.23
1667,174,Voice Plan,5,2024-07-17 06:00:00,101.93
2465,173,Data Pack,3,2024-07-17 07:00:00,44.28
38,124,Data Pack,5,2024-07-17 08:00:00,119.49
336,168,OTT Bundle,4,2024-07-17 09:00:00,50.17
2521,121,Insurance,3,2024-07-17 10:00:00,108.76
2161,168,Voice Plan,2,2024-07-17 11:00:00,108.26
251,172,Insurance,3,2024-07-17 12:00:00,87.05
912,110,Roaming,2,2024-07-17 13:00:00,5.1
264,143,Insurance,1,2024-07-17 14:00:00,83.52
899,104,Roaming,2,2024-07-17 15:00:00,15.85
581,105,Data Pack,5,2024-07-17 16:00:00,9.15
2432,115,Insurance,3,2024-07-17 17:00:00,25.75
1791,145,Insurance,3,2024-07-17 18:00:00,63.81
2835,123,Insurance,5,2024-07-17 19:00:00,57.95
1415,113,OTT Bundle,3,2024-07-17 20:00:00,49.79
1010,123,Data Pack,4,2024-07-17 21:00:00,66.5
1622,175,Insurance,3,2024-07-17 22:00:00,35.44
1754,122,Voice Plan,3,2024-07-17 23:00:00,41.0
562,138,Data Pack,1,2024-07-18 00:00:00,29.01
2521,105,Insurance,3,2024-07-18 01:00:00,57.01
1158,120,Voice Plan,3,2024-07-18 02:00:00,87.14
1413,172,OTT Bundle,4,2024-07-18 03:00:00,63.84
1766,145,Voice Plan,2,2024-07-18 04:00:00,102.89
61,140,Data Pack,2,2024-07-18 05:00:00,61.51
1766,158,Data Pack,3,2024-07-18 06:00:00,28.22
1375,168,Roaming,2,2024-07-18 07:00:00,63.9
2966,141,Roaming,1,2024-07-18 08:00:00,47.75
657,158,Roaming,1,2024-07-18 09:00:00,61.55
1978,134,OTT Bundle,2,2024-07-18 10:00:00,16.3
169,140,Data Pack,1,2024-07-18 11:00:00,94.32
1046,166,OTT Bundle,3,2024-07-18 12:00:00,44.88
2858,164,Data Pack,2,2024-07-18 13:00:00,6.94
1103,118,Roaming,4,2024-07-18 14:00:00,70.12
2350,178,Roaming,3,2024-07-18 15:00:00,83.64
2736,118,Voice Plan,3,2024-07-18 16:00:00,13.35
1907,124,Roaming,3,2024-07-18 17:00:00,48.12
387,138,Roaming,2,2024-07-18 18:00:00,60.16
1613,132,Insurance,4,2024-07-18 19:00:00,62.81
1566,179,Data Pack,4,2024-07-18 20:00:00,9.11
2377,139,Roaming,4,2024-07-18 21:00:00,77.77
2508,111,Insurance,2,2024-07-18 22:00:00,15.82
2201,129,Insurance,1,2024-07-18 23:00:00,45.31
2773,169,Insurance,3,2024-07-19 00:00:00,63.34
1715,141,Roaming,3,2024-07-19 01:00:00,91.34
807,113,OTT Bundle,1,2024-07-19 02:00:00,47.02
2535,104,OTT Bundle,2,2024-07-19 03:00:00,99.44
2643,135,Data Pack,4,2024-07-19 04:00:00,93.9
641,158,OTT Bundle,2,2024-07-19 05:00:00,51.6
1830,156,Roaming,1,2024-07-19 06:00:00,105.83
2996,159,Data Pack,5,2024-07-19 07:00:00,115.65
2239,177,Data Pack,5,2024-07-19 08:00:00,36.14
2100,162,Data Pack,1,2024-07-19 09:00:00,99.49
2643,148,Voice Plan,1,2024-07-19 10:00:00,37.87
2389,164,Roaming,4,2024-07-19 11:00:00,83.88
2573,151,Roaming,3,2024-07-19 12:00:00,81.8
17,108,OTT Bundle,4,2024-07-19 13:00:00,95.92
242,115,OTT Bundle,3,2024-07-19 14:00:00,30.01
1694,134,Roaming,4,2024-07-19 15:00:00,112.43
651,173,Voice Plan,2,2024-07-19 16:00:00,54.38
1435,115,Insurance,3,2024-07-19 17:00:00,5.27
294,132,Voice Plan,4,2024-07-19 18:00:00,93.91
1434,150,Voice Plan,1,2024-07-19 19:00:00,112.14
2407,160,OTT Bundle,4,2024-07-19 20:00:00,116.36
673,178,Voice Plan,2,2024-07-19 21:00:00,46.72
1440,158,OTT Bundle,1,2024-07-19 22:00:00,7.34
182,171,OTT Bundle,3,2024-07-19 23:00:00,44.33
2969,103,Data Pack,1,2024-07-20 00:00:00,106.62
792,101,Voice Plan,4,2024-07-20 01:00:00,102.03
667,170,Voice Plan,2,2024-07-20 02:00:00,48.61
1838,157,Voice Plan,4,2024-07-20 03:00:00,22.6
726,161,Roaming,4,2024-07-20 04:00:00,79.14
353,124,Insurance,5,2024-07-20 05:00:00,81.36
69,170,Insurance,2,2024-07-20 06:00:00,77.53
477,124,Roaming,1,2024-07-20 07:00:00,22.33
325,165,Voice Plan,5,2024-07-20 08:00:00,99.8
1319,125,OTT Bundle,1,2024-07-20 09:00:00,9.19
1233,154,Roaming,1,2024-07-20 10:00:00,116.54
1181,102,OTT Bundle,3,2024-07-20 11:00:00,108.69
1099,145,Roaming,3,2024-07-20 12:00:00,119.32
1878,128,Voice Plan,2,2024-07-20 13:00:00,73.92
2335,157,Voice Plan,2,2024-07-20 14:00:00,74.41
1255,110,Roaming,4,2024-07-20 15:00:00,49.22
1601,120,Voice Plan,2,2024-07-20 16:00:00,17.98
83,142,Data Pack,2,2024-07-20 17:00:00,91.8
1289,103,Roaming,3,2024-07-20 18:00:00,61.54
269,168,Voice Plan,5,2024-07-20 19:00:00,46.9
2936,169,OTT Bundle,3,2024-07-20 20:00:00,105.69
301,121,Insurance,2,2024-07-20 21:00:00,5.22
1022,105,Insurance,4,2024-07-20 22:00:00,60.03
90,177,Voice Plan,4,2024-07-20 23:00:00,80.01
1926,121,OTT Bundle,4,2024-07-21 00:00:00,5.47
360,115,OTT Bundle,3,2024-07-21 01:00:00,88.68
1324,135,Insurance,4,2024-07-21 02:00:00,24.09
1437,149,Data Pack,2,2024-07-21 03:00:00,102.23
1149,157,Data Pack,3,2024-07-21 04:00:00,92.92
2828,170,Roaming,2,2024-07-21 05:00:00,21.07
727,150,Roaming,5,2024-07-21 06:00:00,71.01
1603,177,OTT Bundle,2,2024-07-21 07:00:00,92.09
1202,146,Insurance,5,2024-07-21 08:00:00,8.37
1803,152,Voice Plan,5,2024-07-21 09:00:00,67.67
5,105,Roaming,1,2024-07-21 10:00:00,10.82
1837,124,Data Pack,1,2024-07-21 11:00:00,76.25
1738,102,OTT Bundle,2,2024-07-21 12:00:00,106.45
2165,112,Roaming,5,2024-07-21 13:00:00,50.4
431,152,OTT Bundle,3,2024-07-21 14:00:00,55.14
390,166,Voice Plan,3,2024-07-21 15:00:00,117.39
1374,130,Roaming,4,2024-07-21 16:00:00,57.44
744,166,Insurance,4,2024-07-21 17:00:00,37.84
84,154,Voice Plan,3,2024-07-21 18:00:00,119.58
2649,165,Data Pack,1,2024-07-21 19:00:00,83.28
453,104,OTT Bundle,5,2024-07-21 20:00:00,71.89
1135,108,Voice Plan,2,2024-07-21 21:00:00,80.84
323,128,Voice Plan,3,2024-07-21 22:00:00,95.93
1954,134,Voice Plan,3,2024-07-21 23:00:00,9.3
1563,134,OTT Bundle,1,2024-07-22 00:00:00,27.99
1989,149,Insurance,4,2024-07-22 01:00:00,9.21
1129,129,OTT Bundle,5,2024-07-22 02:00:00,39.57
1110,114,OTT Bundle,2,2024-07-22 03:00:00,92.27
2551,128,Data Pack,1,2024-07-22 04:00:00,51.41
506,124,OTT Bundle,4,2024-07-22 05:00:00,85.09
2933,174,OTT Bundle,2,2024-07-22 06:00:00,40.15
1180,156,Insurance,2,2024-07-22 07:00:00,117.98
1735,150,OTT Bundle,1,2024-07-22 08:00:00,15.47
496,167,OTT Bundle,2,2024-07-22 09:00:00,71.14
941,157,OTT Bundle,4,2024-07-22 10:00:00,74.14
386,111,OTT Bundle,3,2024-07-22 11:00:00,88.94
1673,168,Data Pack,4,2024-07-22 12:00:00,6.3
676,136,Data Pack,1,2024-07-22 13:00:00,35.1
1897,124,OTT Bundle,2,2024-07-22 14:00:00,56.02
2913,167,OTT Bundle,3,2024-07-22 15:00:00,65.56
2335,123,Data Pack,5,2024-07-22 16:00:00,12.64
923,135,Data Pack,4,2024-07-22 17:00:00,98.84
1794,101,OTT Bundle,5,2024-07-22 18:00:00,20.45
201,134,OTT Bundle,1,2024-07-22 19:00:00,71.16
811,107,Insurance,1,2024-07-22 20:00:00,42.71
883,172,Data Pack,5,2024-07-22 21:00:00,62.43
1403,127,Data Pack,3,2024-07-22 22:00:00,10.31
2561,159,Data Pack,2,2024-07-22 23:00:00,102.3
1289,153,Roaming,5,2024-07-23 00:00:00,37.13
1212,143,Voice Plan,3,2024-07-23 01:00:00,38.32
898,109,Data Pack,2,2024-07-23 02:00:00,54.51
2405,104,Roaming,5,2024-07-23 03:00:00,35.87
1217,146,Voice Plan,5,2024-07-23 04:00:00,71.87
1134,130,Voice Plan,1,2024-07-23 05:00:00,104.37
2956,128,Data Pack,1,2024-07-23 06:00:00,55.79
2954,102,Voice Plan,4,2024-07-23 07:00:00,17.99
1647,125,Roaming,2,2024-07-23 08:00:00,105.82
1089,101,Data Pack,2,2024-07-23 09:00:00,65.09
1089,178,OTT Bundle,2,2024-07-23 10:00:00,115.36
317,176,OTT Bundle,3,2024-07-23 11:00:00,105.18
2143,155,OTT Bundle,5,2024-07-23 12:00:00,104.76
459,113,Roaming,4,2024-07-23 13:00:00,19.0
1733,175,Roaming,2,2024-07-23 14:00:00,65.34
395,114,Voice Plan,4,2024-07-23 15:00:00,102.42
1220,144,Roaming,3,2024-07-23 16:00:00,95.64
1574,146,Data Pack,1,2024-07-23 17:00:00,65.17
1063,119,Insurance,4,2024-07-23 18:00:00,119.3
2197,117,OTT Bundle,5,2024-07-23 19:00:00,110.65
2424,178,Voice Plan,3,2024-07-23 20:00:00,53.81
2414,160,Voice Plan,3,2024-07-23 21:00:00,32.17
1756,175,OTT Bundle,4,2024-07-23 22:00:00,48.63
456,104,OTT Bundle,2,2024-07-23 23:00:00,37.5
276,157,Data Pack,3,2024-07-24 00:00:00,79.64
1579,176,Voice Plan,1,2024-07-24 01:00:00,86.3
1262,159,OTT Bundle,3,2024-07-24 02:00:00,20.92
2453,112,Roaming,5,2024-07-24 03:00:00,38.08
163,179,Voice Plan,1,2024-07-24 04:00:00,112.42
1643,139,Roaming,4,2024-07-24 05:00:00,78.23
800,166,OTT Bundle,2,2024-07-24 06:00:00,85.21
2852,151,Data Pack,1,2024-07-24 07:00:00,10.44
1133,101,Voice Plan,4,2024-07-24 08:00:00,52.64
180,152,Voice Plan,1,2024-07-24 09:00:00,114.2
2180,166,OTT Bundle,2,2024-07-24 10:00:00,95.68
1543,110,Roaming,5,2024-07-24 11:00:00,94.9
2900,110,Insurance,3,2024-07-24 12:00:00,108.17
2035,109,OTT Bundle,3,2024-07-24 13:00:00,28.57
1479,127,Roaming,2,2024-07-24 14:00:00,118.38
1012,110,Roaming,2,2024-07-24 15:00:00,55.92
1432,106,Insurance,1,2024-07-24 16:00:00,101.98
1685,128,Voice Plan,3,2024-07-24 17:00:00,40.03
457,164,Data Pack,3,2024-07-24 18:00:00,79.8
915,151,Insurance,2,2024-07-24 19:00:00,12.2
2558,114,OTT Bundle,4,2024-07-24 20:00:00,115.23
2293,106,Roaming,4,2024-07-24 21:00:00,18.46
784,167,Insurance,5,2024-07-24 22:00:00,84.36
1139,154,Roaming,2,2024-07-24 23:00:00,5.71
2546,102,Voice Plan,5,2024-07-25 00:00:00,64.09
1361,119,Roaming,2,2024-07-25 01:00:00,42.12
2507,102,Data Pack,2,2024-07-25 02:00:00,31.72
2692,128,OTT Bundle,2,2024-07-25 03:00:00,87.1
56,119,Voice Plan,3,2024-07-25 04:00:00,55.97
424,109,Roaming,3,2024-07-25 05:00:00,41.52
50,160,Data Pack,5,2024-07-25 06:00:00,56.6
2421,136,Data Pack,1,2024-07-25 07:00:00,41.24
1960,150,OTT Bundle,1,2024-07-25 08:00:00,53.57
1386,141,Voice Plan,1,2024-07-25 09:00:00,23.93
2130,172,OTT Bundle,5,2024-07-25 10:00:00,111.35
882,174,OTT Bundle,5,2024-07-25 11:00:00,53.39
2609,129,Data Pack,2,2024-07-25 12:00:00,58.6
2096,144,Insurance,5,2024-07-25 13:00:00,88.46
1670,123,Roaming,3,2024-07-25 14:00:00,19.27
238,130,Voice Plan,5,2024-07-25 15:00:00,27.46
389,122,Insurance,4,2024-07-25 16:00:00,22.28
685,152,OTT Bundle,2,2024-07-25 17:00:00,60.13
187,141,Voice Plan,3,2024-07-25 18:00:00,72.52
2744,135,OTT Bundle,1,2024-07-25 19:00:00,87.18
2411,133,Voice Plan,4,2024-07-25 20:00:00,113.5
2056,125,Voice Plan,5,2024-07-25 21:00:00,14.9
2659,170,Roaming,4,2024-07-25 22:00:00,82.37
2075,124,Data Pack,1,2024-07-25 23:00:00,91.82
974,102,Roaming,2,2024-07-26 00:00:00,81.42
2935,142,Roaming,2,2024-07-26 01:00:00,103.33
983,105,Insurance,2,2024-07-26 02:00:00,64.83
276,153,Roaming,4,2024-07-26 03:00:00,99.08
825,151,Voice Plan,3,2024-07-26 04:00:00,13.01
2839,112,OTT Bundle,5,2024-07-26 05:00:00,78.22
1892,165,Insurance,1,2024-07-26 06:00:00,113.2
2764,155,Voice Plan,4,2024-07-26 07:00:00,57.32
477,146,OTT Bundle,1,2024-07-26 08:00:00,19.0
2752,176,OTT Bundle,4,2024-07-26 09:00:00,46.82
1576,164,Insurance,5,2024-07-26 10:00:00,102.79
2408,165,Roaming,4,2024-07-26 11:00:00,19.63
1260,167,Insurance,2,2024-07-26 12:00:00,65.64
1057,112,Insurance,4,2024-07-26 13:00:00,103.58
1565,129,Insurance,4,2024-07-26 14:00:00,95.42
545,175,OTT Bundle,5,2024-07-26 15:00:00,63.92
2148,132,Roaming,2,2024-07-26 16:00:00,76.8
2705,137,Data Pack,5,2024-07-26 17:00:00,37.17
330,142,OTT Bundle,1,2024-07-26 18:00:00,112.3
1089,102,Insurance,4,2024-07-26 19:00:00,8.57
2170,142,OTT Bundle,5,2024-07-26 20:00:00,47.04
1579,172,Voice Plan,3,2024-07-26 21:00:00,50.48
1909,170,Roaming,3,2024-07-26 22:00:00,94.19
1745,103,Data Pack,3,2024-07-26 23:00:00,59.39
2524,131,Roaming,5,2024-07-27 00:00:00,103.65
2790,100,Voice Plan,4,2024-07-27 01:00:00,37.68
127,112,Data Pack,3,2024-07-27 02:00:00,25.41
2916,135,OTT Bundle,2,2024-07-27 03:00:00,33.43
1210,125,Data Pack,3,2024-07-27 04:00:00,24.92
1773,176,Insurance,3,2024-07-27 05:00:00,44.23
2139,121,Voice Plan,4,2024-07-27 06:00:00,32.96
1579,110,Insurance,3,2024-07-27 07:00:00,75.93
1957,124,Voice Plan,3,2024-07-27 08:00:00,6.53
2094,178,OTT Bundle,4,2024-07-27 09:00:00,63.03
2073,144,OTT Bundle,3,2024-07-27 10:00:00,50.18
1890,135,Insurance,5,2024-07-27 11:00:00,43.2
2397,133,Voice Plan,2,2024-07-27 12:00:00,13.66
1635,133,Voice Plan,5,2024-07-27 13:00:00,88.66
2816,131,OTT Bundle,3,2024-07-27 14:00:00,46.64
873,124,Roaming,2,2024-07-27 15:00:00,113.1
1909,166,Insurance,1,2024-07-27 16:00:00,114.27
2342,158,Insurance,2,2024-07-27 17:00:00,70.97
246,156,Voice Plan,4,2024-07-27 18:00:00,45.44
257,128,Data Pack,2,2024-07-27 19:00:00,50.95
822,120,OTT Bundle,5,2024-07-27 20:00:00,38.08
2400,172,OTT Bundle,4,2024-07-27 21:00:00,83.63
790,120,Roaming,5,2024-07-27 22:00:00,66.46
694,170,Data Pack,5,2024-07-27 23:00:00,53.56
739,146,Data Pack,1,2024-07-28 00:00:00,65.2
719,131,Data Pack,3,2024-07-28 01:00:00,18.97
556,121,Roaming,1,2024-07-28 02:00:00,81.23
1514,141,OTT Bundle,3,2024-07-28 03:00:00,64.21
2547,110,Data Pack,5,2024-07-28 04:00:00,75.72
1269,157,OTT Bundle,2,2024-07-28 05:00:00,36.92
1278,177,OTT Bundle,3,2024-07-28 06:00:00,90.45
1133,140,Roaming,1,2024-07-28 07:00:00,60.05
2371,124,OTT Bundle,4,2024-07-28 08:00:00,16.35
114,115,Voice Plan,1,2024-07-28 09:00:00,81.98
948,165,OTT Bundle,5,2024-07-28 10:00:00,17.98
485,169,Voice Plan,5,2024-07-28 11:00:00,11.83
278,133,Data Pack,1,2024-07-28 12:00:00,90.62
1773,145,Voice Plan,1,2024-07-28 13:00:00,59.19
1053,147,Data Pack,4,2024-07-28 14:00:00,7.92
398,136,Voice Plan,3,2024-07-28 15:00:00,63.97
222,121,Voice Plan,5,2024-07-28 16:00:00,107.95
2366,179,Data Pack,3,2024-07-28 17:00:00,15.91
2319,106,Roaming,5,2024-07-28 18:00:00,44.9
1778,146,OTT Bundle,5,2024-07-28 19:00:00,100.48
2446,176,Voice Plan,1,2024-07-28 20:00:00,34.23
1633,116,Insurance,1,2024-07-28 21:00:00,17.48
343,102,Roaming,2,2024-07-28 22:00:00,56.0
2429,111,OTT Bundle,1,2024-07-28 23:00:00,104.43
775,169,Roaming,2,2024-07-29 00:00:00,42.36
340,175,Roaming,5,2024-07-29 01:00:00,101.19
7,174,Data Pack,4,2024-07-29 02:00:00,18.06
1297,118,Insurance,3,2024-07-29 03:00:00,51.83
288,130,OTT Bundle,3,2024-07-29 04:00:00,61.17
893,101,Roaming,4,2024-07-29 05:00:00,50.43
2895,117,Data Pack,4,2024-07-29 06:00:00,107.05
717,154,OTT Bundle,1,2024-07-29 07:00:00,40.95
184,103,Data Pack,5,2024-07-29 08:00:00,104.38
1854,121,OTT Bundle,3,2024-07-29 09:00:00,100.85
570,177,Roaming,4,2024-07-29 10:00:00,94.62
623,177,Voice Plan,5,2024-07-29 11:00:00,34.33
2234,133,Insurance,3,2024-07-29 12:00:00,46.9
643,147,Voice Plan,5,2024-07-29 13:00:00,69.67
2528,169,Voice Plan,2,2024-07-29 14:00:00,22.13
2896,175,Roaming,3,2024-07-29 15:00:00,55.12
2678,123,Data Pack,2,2024-07-29 16:00:00,5.82
2552,144,Insurance,5,2024-07-29 17:00:00,30.15
110,109,Voice Plan,1,2024-07-29 18:00:00,105.13
732,145,Data Pack,4,2024-07-29 19:00:00,6.21
214,135,Insurance,2,2024-07-29 20:00:00,47.86
1598,150,Roaming,1,2024-07-29 21:00:00,111.82
568,131,Insurance,3,2024-07-29 22:00:00,95.85
1461,131,OTT Bundle,4,2024-07-29 23:00:00,22.12
2872,114,Roaming,5,2024-07-30 00:00:00,40.3
1358,108,Voice Plan,4,2024-07-30 01:00:00,88.84
1453,157,OTT Bundle,1,2024-07-30 02:00:00,68.3
847,135,Data Pack,1,2024-07-30 03:00:00,96.62
2706,121,Voice Plan,3,2024-07-30 04:00:00,24.12
1072,112,OTT Bundle,5,2024-07-30 05:00:00,47.38
976,140,Roaming,3,2024-07-30 06:00:00,92.03
2247,177,OTT Bundle,5,2024-07-30 07:00:00,52.45
2556,125,OTT Bundle,3,2024-07-30 08:00:00,81.43
2377,160,Voice Plan,4,2024-07-30 09:00:00,27.51
1921,143,OTT Bundle,5,2024-07-30 10:00:00,79.97
1962,129,Insurance,5,2024-07-30 11:00:00,24.89
1917,176,Voice Plan,5,2024-07-30 12:00:00,92.62
124,136,Insurance,3,2024-07-30 13:00:00,67.35
2248,157,OTT Bundle,3,2024-07-30 14:00:00,54.49
75,134,Insurance,3,2024-07-30 15:00:00,13.11
1989,148,Roaming,1,2024-07-30 16:00:00,81.48
157,158,Roaming,4,2024-07-30 17:00:00,26.88
1158,106,OTT Bundle,3,2024-07-30 18:00:00,19.03
2360,134,Insurance,4,2024-07-30 19:00:00,22.97
1569,138,OTT Bundle,2,2024-07-30 20:00:00,26.26
1144,105,Roaming,3,2024-07-30 21:00:00,83.74
83,177,Insurance,5,2024-07-30 22:00:00,61.01
693,164,Roaming,5,2024-07-30 23:00:00,58.73
1252,126,Insurance,2,2024-07-31 00:00:00,58.23
2234,110,Voice Plan,3,2024-07-31 01:00:00,52.35
1877,108,OTT Bundle,5,2024-07-31 02:00:00,64.26
1785,109,Insurance,5,2024-07-31 03:00:00,23.46
2091,153,Insurance,2,2024-07-31 04:00:00,37.6
1533,142,Voice Plan,5,2024-07-31 05:00:00,16.53
73,149,Data Pack,4,2024-07-31 06:00:00,101.22
1878,145,Voice Plan,4,2024-07-31 07:00:00,119.99
2213,162,Insurance,1,2024-07-31 08:00:00,85.92
2315,148,Data Pack,1,2024-07-31 09:00:00,10.49
1464,130,Roaming,3,2024-07-31 10:00:00,59.28
1152,162,OTT Bundle,1,2024-07-31 11:00:00,5.76
2915,107,Data Pack,5,2024-07-31 12:00:00,36.75
1342,139,Roaming,5,2024-07-31 13:00:00,14.24
2702,159,Insurance,3,2024-07-31 14:00:00,53.33
34,150,Data Pack,1,2024-07-31 15:00:00,54.63
2146,104,Voice Plan,1,2024-07-31 16:00:00,25.28
1234,130,OTT Bundle,5,2024-07-31 17:00:00,100.39
2364,106,Voice Plan,4,2024-07-31 18:00:00,93.22
710,144,Voice Plan,1,2024-07-31 19:00:00,100.11
1280,146,OTT Bundle,2,2024-07-31 20:00:00,67.82
1578,113,Voice Plan,5,2024-07-31 21:00:00,5.95
405,124,Insurance,3,2024-07-31 22:00:00,111.23
616,146,Voice Plan,1,2024-07-31 23:00:00,110.7
1925,145,Insurance,4,2024-08-01 00:00:00,67.52
1858,144,Voice Plan,5,2024-08-01 01:00:00,108.94
882,130,Insurance,1,2024-08-01 02:00:00,35.68
1213,151,Data Pack,4,2024-08-01 03:00:00,64.47
1928,103,Insurance,4,2024-08-01 04:00:00,84.26
2882,145,OTT Bundle,5,2024-08-01 05:00:00,62.84
2903,128,Voice Plan,1,2024-08-01 06:00:00,102.68
1598,148,Data Pack,3,2024-08-01 07:00:00,67.32
1940,164,Voice Plan,1,2024-08-01 08:00:00,24.24
1246,100,Insurance,2,2024-08-01 09:00:00,100.34
440,167,Voice Plan,3,2024-08-01 10:00:00,86.31
532,158,Roaming,5,2024-08-01 11:00:00,63.95
1304,136,Data Pack,2,2024-08-01 12:00:00,62.24
2825,177,Roaming,2,2024-08-01 13:00:00,84.46
1272,151,Voice Plan,1,2024-08-01 14:00:00,81.37
116,177,Insurance,4,2024-08-01 15:00:00,35.06
405,101,Data Pack,2,2024-08-01 16:00:00,91.21
2022,120,Data Pack,5,2024-08-01 17:00:00,103.3
1279,128,Insurance,5,2024-08-01 18:00:00,32.16
297,175,Data Pack,4,2024-08-01 19:00:00,56.72
2949,137,Insurance,2,2024-08-01 20:00:00,40.03
2606,131,Roaming,4,2024-08-01 21:00:00,25.46
2382,140,Voice Plan,2,2024-08-01 22:00:00,15.6
1095,121,Data Pack,1,2024-08-01 23:00:00,100.34
966,141,Data Pack,5,2024-08-02 00:00:00,31.02
2107,111,Data Pack,4,2024-08-02 01:00:00,77.16
716,156,Roaming,2,2024-08-02 02:00:00,55.26
1006,107,Insurance,2,2024-08-02 03:00:00,63.04
1075,127,Insurance,3,2024-08-02 04:00:00,66.54
16,156,Roaming,3,2024-08-02 05:00:00,76.11
1528,152,Voice Plan,3,2024-08-02 06:00:00,96.61
51,179,Roaming,3,2024-08-02 07:00:00,25.33
1803,175,Data Pack,3,2024-08-02 08:00:00,41.08
1604,116,Voice Plan,3,2024-08-02 09:00:00,18.07
1204,120,OTT Bundle,5,2024-08-02 10:00:00,85.07
2786,150,Voice Plan,2,2024-08-02 11:00:00,41.01
1993,106,Roaming,5,2024-08-02 12:00:00,96.37
2954,160,Data Pack,2,2024-08-02 13:00:00,88.63
2376,153,Voice Plan,3,2024-08-02 14:00:00,9.96
1727,140,Insurance,1,2024-08-02 15:00:00,16.72
932,159,Voice Plan,4,2024-08-02 16:00:00,74.27
2016,143,OTT Bundle,4,2024-08-02 17:00:00,85.7
2349,176,Voice Plan,5,2024-08-02 18:00:00,47.63
518,128,Voice Plan,3,2024-08-02 19:00:00,27.94
2310,142,Voice Plan,5,2024-08-02 20:00:00,23.22
